ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
1097,"(1239.5921630859375, 574.7223205566406)","(2245.3953857421875, 154.04544830322266)","(88.01054382324219, 595.609375)","(1262.32568359375, 36.56815528869629)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1098,"(1237.5596313476562, 575.1340637207031)","(2245.394775390625, 153.71820068359375)","(1330.575927734375, 78.07670593261719)","(87.69619941711426, 594.5394592285156)","(1274.5279541015625, 18.738133013248444)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1099,"(1304.283447265625, 6.7049152962863445)","(1235.64697265625, 575.8850708007812)","(2246.1346435546875, 153.95833587646484)","(1331.8346557617188, 83.92157173156738)","(87.70163154602051, 594.766845703125)","(1282.4053344726562, 13.09752581268549)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1100,"(1315.519287109375, 7.247804831713438)","(1234.9427490234375, 575.5928955078125)","(2245.1007080078125, 154.149169921875)","(1345.6975708007812, 98.66491317749023)","(87.87468719482422, 596.1768493652344)","(1301.2229614257812, 7.516453813761473)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1101,"(1316.0479125976562, 10.49654683098197)","(1234.0662231445312, 574.63916015625)","(2245.355712890625, 154.13590240478516)","(1343.0474853515625, 97.26513290405273)","(88.20115661621094, 596.7934875488281)","(1302.2396850585938, 11.001267097890377)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1102,"(1320.4844360351562, 15.5231619104743)","(1232.9453735351562, 575.2115478515625)","(2245.4658203125, 154.0044174194336)","(1336.6591796875, 98.64374542236328)","(88.93873023986816, 595.9722595214844)","(1305.1219482421875, 16.457007609307766)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1103,"(1321.3394775390625, 18.033591985702515)","(1231.3239135742188, 575.4999389648438)","(2245.4852294921875, 154.11879348754883)","(1346.867919921875, 105.72113037109375)","(88.62310218811035, 596.2590637207031)","(1303.107666015625, 18.957106724381447)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1104,"(1321.153564453125, 21.67425185441971)","(1229.2197265625, 573.6672668457031)","(2246.0101318359375, 154.61113739013672)","(1337.770263671875, 104.15592193603516)","(88.63963317871094, 596.2484741210938)","(1302.1143798828125, 22.89346468448639)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1105,"(1320.8560180664062, 21.628955751657486)","(1229.15185546875, 575.2447509765625)","(2246.4361572265625, 154.46875762939453)","(1338.7664794921875, 106.05559158325195)","(89.11447334289551, 596.1075134277344)","(1301.26318359375, 22.802166521549225)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1106,"(1319.4717407226562, 21.49821150302887)","(1230.6399536132812, 576.0575561523438)","(2246.384521484375, 154.53730010986328)","(1341.1221313476562, 108.6696891784668)","(89.29826164245605, 596.3539123535156)","(1300.2874145507812, 22.84366273880005)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1107,"(1319.9723510742188, 20.031530737876892)","(1231.9921264648438, 576.2850646972656)","(2246.2916259765625, 154.6546630859375)","(1341.35009765625, 109.84983444213867)","(89.44080543518066, 595.7568664550781)","(1300.7064819335938, 21.82680982351303)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1108,"(1320.6385498046875, 16.50235453248024)","(1232.9557495117188, 575.4094543457031)","(2246.719482421875, 154.39799118041992)","(1339.6945190429688, 107.01506805419922)","(89.08271408081055, 595.6668395996094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1109,"(1319.3645629882812, 14.787360846996307)","(1233.972900390625, 575.5669250488281)","(2247.1336669921875, 154.39585876464844)","(1338.7918701171875, 104.31614303588867)","(88.88524055480957, 595.3585815429688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1110,"(1317.7228393554688, 13.454323947429657)","(1234.6378173828125, 576.1653442382812)","(2247.2974853515625, 154.65155410766602)","(1344.38330078125, 103.70755386352539)","(89.10506629943848, 595.0889282226562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1111,"(1316.2260131835938, 11.272811308503151)","(1234.2594604492188, 576.7022399902344)","(2247.775146484375, 154.87910079956055)","(1344.5252075195312, 98.55638885498047)","(88.80790138244629, 594.9570617675781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1112,"(1316.2739868164062, 9.774901147931814)","(1233.9067993164062, 578.200439453125)","(2247.7137451171875, 155.17400741577148)","(1345.7344970703125, 98.61165237426758)","(88.53643798828125, 594.5476989746094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1113,"(1318.076171875, 10.839407861232758)","(1235.2864990234375, 578.4093627929688)","(2246.7366943359375, 155.3566436767578)","(1347.1129760742188, 96.8361701965332)","(89.2356185913086, 594.7339477539062)","(1303.9171142578125, 11.387102667242289)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1114,"(1318.4952392578125, 12.866094395518303)","(1235.5660400390625, 578.4389953613281)","(2246.221435546875, 155.46902084350586)","(1346.3839111328125, 99.652099609375)","(89.34601974487305, 594.5241394042969)","(1304.2186279296875, 13.596423871815205)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1115,"(1320.5299682617188, 17.426804840564728)","(1236.3978271484375, 578.7087707519531)","(2246.327880859375, 155.46977996826172)","(1349.1080932617188, 106.42431640625)","(88.97275733947754, 594.9142150878906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1116,"(1321.2416381835938, 19.568504959344864)","(1235.234375, 576.8514099121094)","(2246.5927734375, 155.3894386291504)","(1341.79052734375, 107.74378204345703)","(89.16576766967773, 594.5305480957031)","(1066.6146240234375, 346.7520751953125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1117,"(1249.0980834960938, 362.18218994140625)","(1323.6014404296875, 23.754507340490818)","(1235.0546264648438, 580.1234436035156)","(2247.0257568359375, 155.50135803222656)","(1339.1835327148438, 110.46707534790039)","(89.52035331726074, 594.6690368652344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1118,"(1320.3842163085938, 25.764090180397034)","(1234.8140258789062, 580.5855102539062)","(2246.9915771484375, 155.9416961669922)","(1301.4886474609375, 100.5664291381836)","(89.50786399841309, 593.7035827636719)","(1299.3733520507812, 30.4494149684906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1119,"(1317.4655151367188, 28.898923873901367)","(1233.3466796875, 580.9447326660156)","(2246.8319091796875, 155.64606094360352)","(89.67304229736328, 593.3341979980469)","(1297.8719482421875, 33.411303997039795)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1120,"(1315.2590942382812, 30.151525020599365)","(1233.5324096679688, 581.3856201171875)","(2247.0303955078125, 154.34052658081055)","(1326.0161743164062, 111.49895095825195)","(89.7214241027832, 597.2167053222656)","(1294.4935913085938, 37.82597780227661)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1121,"(1315.1345825195312, 30.65828776359558)","(1232.4651489257812, 581.5909118652344)","(2246.7303466796875, 154.85638809204102)","(1330.586181640625, 115.45634841918945)","(89.96520805358887, 598.07080078125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1122,"(1314.3025512695312, 29.625259160995483)","(1232.9756469726562, 583.0359191894531)","(2246.0584716796875, 155.08264923095703)","(1328.0908813476562, 112.07277297973633)","(89.87865829467773, 599.37939453125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1123,"(1314.4429931640625, 23.45000720024109)","(1232.0228881835938, 583.0623474121094)","(2245.9639892578125, 154.74855422973633)","(1325.3341064453125, 108.5285415649414)","(90.62955284118652, 599.7203063964844)","(1065.90625, 359.8232879638672)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1124,"(1312.662109375, 16.748745381832123)","(1231.4981079101562, 582.9206237792969)","(2245.9375, 155.64552307128906)","(1328.6019897460938, 108.66121673583984)","(90.41305732727051, 599.454345703125)","(1285.5299072265625, 21.117529571056366)","(1066.11865234375, 361.9775848388672)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1125,"(1315.6311645507812, 17.36500033736229)","(1230.9883422851562, 583.9797668457031)","(2245.77392578125, 155.3162727355957)","(1322.5382690429688, 100.13395690917969)","(90.06476974487305, 599.8363952636719)","(1066.4290161132812, 362.40135192871094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1126,"(1314.0318603515625, 13.24720162898302)","(1231.169677734375, 583.7759094238281)","(2246.52099609375, 154.63694381713867)","(89.70064353942871, 599.2689819335938)","(1068.2425537109375, 362.7223815917969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1127,"(1312.8004150390625, 10.439026240259409)","(1231.0172119140625, 583.6634216308594)","(2247.027587890625, 154.39620971679688)","(1327.684326171875, 98.12661743164062)","(89.76151466369629, 599.1421813964844)","(1287.6818237304688, 10.529049761593342)","(1067.069580078125, 362.27601623535156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1128,"(1312.4503784179688, 10.371129024773836)","(1231.7396240234375, 583.6957702636719)","(2246.29443359375, 154.06988906860352)","(1328.0306396484375, 95.68135070800781)","(1289.5656127929688, 10.460844907909632)","(1066.8143310546875, 360.6971435546875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1129,"(1311.8546142578125, 10.688254352658987)","(1232.4013671875, 584.2394409179688)","(2245.8511962890625, 153.25716018676758)","(1329.5648803710938, 95.85495376586914)","(91.21218681335449, 598.7634582519531)","(1288.62744140625, 10.869490373879671)","(1067.5840454101562, 358.36863708496094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1130,"(1313.117431640625, 11.169361546635628)","(1231.5396728515625, 583.9071350097656)","(2245.7056884765625, 153.08795166015625)","(1323.5654296875, 93.24006271362305)","(91.99599075317383, 598.4138488769531)","(1287.6759033203125, 11.486817203462124)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1131,"(1311.4960327148438, 17.119864404201508)","(1230.648193359375, 583.7152404785156)","(2245.942626953125, 152.41092681884766)","(1328.5052490234375, 104.39516067504883)","(91.64411544799805, 597.7277526855469)","(1289.1115112304688, 18.405769392848015)","(1066.0327758789062, 355.08673095703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1132,"(1308.2158203125, 17.29817819595337)","(1231.9324340820312, 584.7524719238281)","(2245.205078125, 152.4862518310547)","(1315.3732299804688, 102.67745590209961)","(91.63492774963379, 598.2587280273438)","(1069.1588134765625, 352.88792419433594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1133,"(1309.6299438476562, 20.62482589483261)","(1233.3134155273438, 584.5564880371094)","(2244.9451904296875, 152.89812850952148)","(1319.7854614257812, 112.23707580566406)","(91.7121696472168, 598.3490295410156)","(1282.1375732421875, 30.311912536621094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1134,"(1311.998291015625, 29.68892765045166)","(1234.0913696289062, 579.4221801757812)","(2244.981201171875, 153.18886184692383)","(1309.2507934570312, 111.45757675170898)","(92.16460609436035, 597.3019714355469)","(1275.9797973632812, 51.00452423095703)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1135,"(1311.2509765625, 34.631834506988525)","(1234.51953125, 578.9434814453125)","(2245.437255859375, 153.32670211791992)","(1305.8244018554688, 110.73978424072266)","(91.84990692138672, 597.9146728515625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1136,"(1311.2431030273438, 33.33283805847168)","(1237.5374755859375, 579.1316223144531)","(2245.132568359375, 153.0834503173828)","(1304.8732299804688, 109.62031936645508)","(91.7236385345459, 597.3922119140625)","(1080.85009765625, 340.14305114746094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1137,"(1311.7943115234375, 28.10725450515747)","(1238.6005249023438, 579.7313842773438)","(2245.2496337890625, 152.70479583740234)","(1319.8034057617188, 110.1573715209961)","(91.89620590209961, 596.887939453125)","(1082.2657470703125, 336.0223693847656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1138,"(1312.7714233398438, 24.36910605430603)","(1239.397705078125, 580.0610656738281)","(2245.4571533203125, 152.06507873535156)","(1325.7202758789062, 107.96356964111328)","(92.66257286071777, 596.8596801757812)","(1078.6875, 334.97596740722656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1139,"(1313.74462890625, 16.34450089931488)","(1240.8162231445312, 579.1843872070312)","(2245.692626953125, 152.08135223388672)","(1330.285400390625, 105.21156311035156)","(92.25142669677734, 596.5828247070312)","(1290.4354858398438, 18.660643607378006)","(1079.7706909179688, 333.8563995361328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1140,"(1312.9434814453125, 16.410568952560425)","(1242.1173706054688, 579.9015197753906)","(2245.5255126953125, 152.10748291015625)","(1333.05322265625, 103.32646560668945)","(92.3874740600586, 596.4960632324219)","(1291.7992553710938, 19.548324204981327)","(1077.9498901367188, 333.75987243652344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1141,"(1316.1617431640625, 18.403593063354492)","(1239.0426025390625, 569.5636291503906)","(2245.4395751953125, 152.19295120239258)","(1341.1058349609375, 106.73836517333984)","(92.21321868896484, 596.8585815429688)","(1076.6974487304688, 332.9488983154297)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1142,"(1315.3693237304688, 21.39109843969345)","(1210.2005615234375, 378.96934509277344)","(2245.6207275390625, 151.2322006225586)","(1343.8194580078125, 111.47355651855469)","(92.52998161315918, 596.4785766601562)","(1277.6878051757812, 579.7363891601562)","(1076.2147216796875, 332.1847839355469)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1143,"(1316.921875, 24.90695583820343)","(1239.1907348632812, 574.7935180664062)","(2245.823974609375, 151.55078887939453)","(1337.7814331054688, 111.02370071411133)","(92.9018325805664, 596.248779296875)","(1076.5274658203125, 331.8788146972656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1144,"(1314.4981689453125, 31.949642658233643)","(1239.896484375, 579.7482299804688)","(2244.8646240234375, 151.2776870727539)","(1330.6158447265625, 116.01774978637695)","(92.7635669708252, 596.5892639160156)","(1076.8911743164062, 331.77978515625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1145,"(1315.3338012695312, 44.771657943725586)","(1239.3248901367188, 580.27001953125)","(2245.3016357421875, 150.97179794311523)","(1326.3145751953125, 123.7309341430664)","(92.85273551940918, 596.2868957519531)","(1076.12646484375, 331.7613067626953)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1146,"(1312.1867065429688, 48.789316177368164)","(1238.6493530273438, 581.5352478027344)","(2244.9168701171875, 151.31101989746094)","(1324.994384765625, 133.2262306213379)","(92.76265144348145, 596.2649230957031)","(1076.5979614257812, 331.8010559082031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1147,"(1310.4495849609375, 54.293213844299316)","(1237.672607421875, 582.5599060058594)","(2244.947265625, 151.19864654541016)","(1309.3822631835938, 133.1898956298828)","(93.08528709411621, 596.1168823242188)","(1076.5498657226562, 330.49114990234375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1148,"(1309.9584350585938, 57.81741523742676)","(1236.4901123046875, 584.8287963867188)","(2245.15576171875, 150.27569198608398)","(1316.8247680664062, 142.14307403564453)","(92.97684669494629, 596.1289367675781)","(1078.89599609375, 330.225341796875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1149,"(1310.7169189453125, 57.500210762023926)","(1236.3853759765625, 584.7923583984375)","(2245.8062744140625, 150.17727661132812)","(92.94162178039551, 596.314453125)","(1079.8568725585938, 328.7427673339844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1150,"(1310.7716674804688, 58.45570945739746)","(1235.417236328125, 584.0953979492188)","(2246.37890625, 150.71247482299805)","(1316.2279663085938, 142.4762191772461)","(93.51959800720215, 596.2251892089844)","(1079.7971801757812, 328.08998107910156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1151,"(1312.0804443359375, 53.896063804626465)","(1234.3180541992188, 584.019775390625)","(2247.0894775390625, 150.6558380126953)","(92.98316192626953, 596.7215576171875)","(1081.2996826171875, 328.4123077392578)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1152,"(1314.6962890625, 45.858280181884766)","(2247.203369140625, 150.31591415405273)","(92.8526554107666, 597.0103759765625)","(1081.6282958984375, 329.24278259277344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1153,"(1316.8179931640625, 37.972532749176025)","(2247.75390625, 150.16818237304688)","(1341.3846435546875, 125.01924133300781)","(91.39553833007812, 596.1995239257812)","(1082.6602783203125, 328.6608428955078)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1154,"(1321.48486328125, 25.75646759569645)","(2248.1766357421875, 149.64664840698242)","(91.55382919311523, 595.8810729980469)","(1084.544677734375, 327.90960693359375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1155,"(1320.2904663085938, 22.260477140545845)","(2248.6964111328125, 149.89820861816406)","(92.20986557006836, 595.9840393066406)","(1086.0360717773438, 326.8141632080078)","(1365.1798095703125, 107.24427795410156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1156,"(1318.0125732421875, 16.96691046655178)","(2248.2200927734375, 150.43024444580078)","(1325.9976806640625, 86.82061386108398)","(93.0915412902832, 595.9810791015625)","(1246.5313110351562, 582.3423156738281)","(1089.96533203125, 325.8198547363281)","(1367.5050048828125, 108.50215911865234)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1157,"(1315.8040771484375, 15.382550813257694)","(1093.2552490234375, 320.65635681152344)","(2248.8812255859375, 150.01610946655273)","(1330.3175048828125, 87.77843475341797)","(91.7968921661377, 595.604248046875)","(1366.2783203125, 106.0399284362793)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1158,"(1314.7937622070312, 18.505962133407593)","(1369.72998046875, 109.52900695800781)","(2248.788330078125, 150.35606384277344)","(1317.796630859375, 86.42053985595703)","(91.60354995727539, 595.4821166992188)","(1088.9620361328125, 317.01487731933594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1159,"(1313.06787109375, 26.243828296661377)","(2248.69287109375, 151.43204498291016)","(91.98143196105957, 595.8424682617188)","(1261.857421875, 357.2412414550781)","(1087.5255126953125, 312.0814208984375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1160,"(1311.9295654296875, 37.62724256515503)","(2248.7113037109375, 152.71687698364258)","(91.09137916564941, 598.4511413574219)","(1261.5252685546875, 357.039306640625)","(1085.1439819335938, 306.99346923828125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1161,"(1309.1497802734375, 47.43012523651123)","(1079.9442749023438, 296.55780029296875)","(2249.619873046875, 152.93124389648438)","(91.98966598510742, 598.327880859375)","(1259.7438354492188, 359.9669952392578)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
