ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
932,"(878.1704711914062, 269.6109161376953)","(1548.0222778320312, 605.8566284179688)","(839.4329528808594, 701.2900085449219)","(842.3603210449219, 270.82291412353516)","(735.0098876953125, 966.8162841796875)","(894.5045471191406, 630.0701904296875)","(890.0791320800781, 364.0250244140625)","(420.1289520263672, 239.94507598876953)","(1552.1392822265625, 219.40918731689453)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
933,"(1547.6187744140625, 599.2164306640625)","(859.7658386230469, 284.79356384277344)","(874.6504211425781, 290.9180450439453)","(838.3872985839844, 701.7597961425781)","(734.8600463867188, 966.1475219726562)","(893.7489013671875, 630.6688232421875)","(420.1836700439453, 234.35049438476562)","(1552.4402465820312, 220.04722595214844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
934,"(1547.2628784179688, 597.4021301269531)","(839.88916015625, 305.8152770996094)","(1557.4463500976562, 210.91387939453125)","(863.6503601074219, 303.2941436767578)","(844.4029846191406, 697.0469970703125)","(583.9018859863281, 396.55413818359375)","(735.352294921875, 965.5738525390625)","(843.0016174316406, 412.6813659667969)","(897.8545227050781, 634.6949157714844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
935,"(1549.6763916015625, 596.8597717285156)","(1558.1259155273438, 210.67230224609375)","(834.2716064453125, 304.31195068359375)","(841.3638000488281, 699.6486206054688)","(580.8549499511719, 390.3738708496094)","(735.8417053222656, 965.7666625976562)","(893.3800354003906, 632.9758911132812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
936,"(785.5787658691406, 325.069091796875)","(1549.2770385742188, 596.9459533691406)","(1561.4972534179688, 207.6899185180664)","(844.3960266113281, 697.707763671875)","(579.4967956542969, 393.4950714111328)","(426.5453796386719, 236.93167877197266)","(898.0015258789062, 633.0077819824219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
937,"(756.75, 334.2338104248047)","(1549.3338012695312, 597.0558471679688)","(1559.3146362304688, 208.2745819091797)","(579.1908569335938, 391.95265197753906)","(428.13282775878906, 240.85594940185547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
938,"(766.3071594238281, 324.1250305175781)","(726.1768798828125, 356.4656982421875)","(1549.42431640625, 597.7802734375)","(1560.670654296875, 208.15445709228516)","(895.9764404296875, 627.3685607910156)","(579.1047973632812, 391.24928283691406)","(431.42852783203125, 243.37657928466797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
939,"(758.4756774902344, 320.87554931640625)","(1547.385498046875, 597.899169921875)","(895.0187377929688, 626.9966125488281)","(429.44667053222656, 242.50977325439453)","(698.2955322265625, 340.3055725097656)","(1552.5748291015625, 220.07807159423828)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
940,"(735.3433227539062, 333.3770446777344)","(1547.3748779296875, 599.2502746582031)","(573.2904663085938, 392.330322265625)","(1564.8585815429688, 204.392822265625)","(895.2261047363281, 627.6804809570312)","(838.9115600585938, 505.3718719482422)","(757.0130004882812, 417.1165466308594)","(681.4937744140625, 341.08580017089844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
941,"(753.6371459960938, 346.61521911621094)","(1171.8824462890625, 875.2480163574219)","(1547.3663330078125, 601.5691833496094)","(1562.90966796875, 206.12653350830078)","(891.6190490722656, 630.6999206542969)","(579.2650146484375, 392.09405517578125)","(730.9091796875, 966.7291564941406)","(838.9235534667969, 505.27525329589844)","(436.76263427734375, 230.79459381103516)","(685.1932678222656, 364.3076171875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
942,"(500.31349182128906, 214.4896011352539)","(1172.1279296875, 875.5910034179688)","(1546.4537353515625, 602.4416809082031)","(733.7100830078125, 967.7409057617188)","(726.0605163574219, 327.5449981689453)","(1562.5393676757812, 206.3776397705078)","(817.0286254882812, 333.1660461425781)","(583.7338256835938, 390.4171905517578)","(897.8076477050781, 628.8927612304688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
943,"(499.19671630859375, 204.32080841064453)","(1171.9674072265625, 875.3594055175781)","(1547.4901123046875, 603.7672424316406)","(779.9852905273438, 289.1326599121094)","(1561.736328125, 207.02648162841797)","(854.2557373046875, 319.7840881347656)","(588.2669372558594, 392.9745178222656)","(893.9326477050781, 630.5566101074219)","(672.15185546875, 373.0817108154297)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
944,"(836.5004272460938, 273.9005584716797)","(496.5413055419922, 202.79267120361328)","(1171.8963012695312, 874.5273132324219)","(1546.7445068359375, 601.23046875)","(1561.7221069335938, 207.3870391845703)","(889.594970703125, 296.40907287597656)","(844.334716796875, 697.5745849609375)","(588.8563842773438, 391.40113830566406)","(732.7788696289062, 966.6943054199219)","(673.1661376953125, 372.521728515625)","(898.3675537109375, 632.9615783691406)","(0, 0)","(0, 0)","(0, 0)"
945,"(497.98919677734375, 199.25027465820312)","(1546.4652709960938, 599.2098999023438)","(1563.4039306640625, 204.50697326660156)","(858.4070129394531, 688.2301330566406)","(583.8521118164062, 389.1017608642578)","(856.2680053710938, 372.5515899658203)","(679.3768920898438, 371.5279998779297)","(914.8130798339844, 283.9903564453125)","(901.3179016113281, 632.59619140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
946,"(497.5638122558594, 199.9383087158203)","(1546.5770263671875, 599.4711303710938)","(1570.0191040039062, 199.8219223022461)","(858.787353515625, 686.2517700195312)","(584.9073181152344, 389.8895568847656)","(859.0061950683594, 364.87648010253906)","(701.1320190429688, 387.06170654296875)","(898.162353515625, 282.6193389892578)","(901.397216796875, 632.66845703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
947,"(888.4281005859375, 282.06089782714844)","(490.8405456542969, 202.04041290283203)","(1171.3702392578125, 875.1204528808594)","(1548.1563720703125, 600.9022827148438)","(1566.4915161132812, 203.97274017333984)","(878.3382568359375, 290.92637634277344)","(857.3048400878906, 687.421875)","(852.5998840332031, 388.44435119628906)","(673.1912231445312, 355.7158660888672)","(899.0152282714844, 632.1414794921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
948,"(830.0389099121094, 303.433349609375)","(491.1483154296875, 205.46898651123047)","(1171.7615966796875, 875.0536804199219)","(1548.9434814453125, 601.0569152832031)","(1569.8442993164062, 196.18711853027344)","(833.6127014160156, 304.7920684814453)","(587.0860900878906, 387.0037841796875)","(894.3175964355469, 629.7137145996094)","(1547.6758422851562, 223.80902862548828)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
949,"(802.1131286621094, 305.8694763183594)","(777.6114501953125, 325.3342742919922)","(492.4428405761719, 207.42131805419922)","(1571.97314453125, 194.62139892578125)","(592.5016174316406, 391.3486633300781)","(899.7825622558594, 630.969482421875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
950,"(807.9865417480469, 310.9099884033203)","(1546.8504638671875, 590.7466125488281)","(725.8166198730469, 349.11888122558594)","(1573.1882934570312, 193.39994049072266)","(845.4612426757812, 694.1792907714844)","(596.7226867675781, 392.0021209716797)","(421.9048767089844, 229.17932891845703)","(709.80908203125, 388.7051544189453)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
951,"(722.6500854492188, 323.04490661621094)","(1171.6736450195312, 875.2381286621094)","(1547.5991821289062, 594.4350280761719)","(1570.6036376953125, 196.6490707397461)","(597.8426513671875, 396.58538818359375)","(841.0090026855469, 506.7435760498047)","(421.6493835449219, 229.63236236572266)","(687.2231140136719, 365.93377685546875)","(899.4502868652344, 628.1585083007812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
952,"(705.9138793945312, 346.1558837890625)","(1547.5028076171875, 597.5076904296875)","(1570.6343994140625, 197.29706573486328)","(595.02490234375, 398.8883056640625)","(660.2367858886719, 354.9361114501953)","(899.0435180664062, 626.7370300292969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
953,"(716.5763244628906, 355.7721405029297)","(1547.7201538085938, 598.0977478027344)","(1571.1174926757812, 196.34434509277344)","(595.5631713867188, 397.5438995361328)","(653.3136901855469, 361.8963165283203)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
954,"(817.9305419921875, 308.6315612792969)","(736.8751220703125, 360.39720153808594)","(1170.3163452148438, 875.3566284179688)","(1548.167724609375, 598.5179748535156)","(1571.7722778320312, 196.34424591064453)","(588.8701477050781, 402.75428771972656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
955,"(1547.7457885742188, 597.7608947753906)","(1568.3692016601562, 201.20772552490234)","(583.9564208984375, 407.046630859375)","(778.4689331054688, 366.6659240722656)","(681.9743041992188, 359.32627868652344)","(897.7321166992188, 629.6823120117188)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
956,"(1548.7582397460938, 596.2632446289062)","(730.7232971191406, 327.66505432128906)","(1566.0225219726562, 204.84200286865234)","(894.901611328125, 628.8400268554688)","(833.4284057617188, 351.2301788330078)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
957,"(1548.874267578125, 596.5972595214844)","(1566.0343627929688, 204.3477325439453)","(879.6821594238281, 309.99378967285156)","(852.4599304199219, 690.9580078125)","(805.0173645019531, 289.6069641113281)","(679.1600341796875, 384.26258850097656)","(1553.96484375, 221.50938415527344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
958,"(878.5093688964844, 264.10816955566406)","(497.1185760498047, 219.30343627929688)","(1549.2384643554688, 594.3841857910156)","(860.86376953125, 263.6296691894531)","(912.6317749023438, 292.1132507324219)","(854.41943359375, 692.5007019042969)","(577.8876647949219, 405.7388000488281)","(893.9937438964844, 629.3344421386719)","(1552.0100708007812, 219.97589111328125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
959,"(900.999755859375, 267.23462677001953)","(501.81170654296875, 220.7838363647461)","(1547.750244140625, 597.9430541992188)","(833.2257690429688, 704.1132202148438)","(816.4464416503906, 303.50120544433594)","(1573.4642333984375, 199.16226196289062)","(912.0328674316406, 284.82456970214844)","(854.4698791503906, 693.2777404785156)","(895.190673828125, 625.5157470703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
960,"(881.2880249023438, 273.010986328125)","(1547.9107055664062, 601.4562683105469)","(1559.8387451171875, 208.4129867553711)","(856.6844482421875, 690.8889465332031)","(894.2357788085938, 629.0576782226562)","(724.4517517089844, 436.8248596191406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
961,"(884.8477172851562, 284.79054260253906)","(1546.9931030273438, 598.9762573242188)","(1560.639892578125, 198.82706451416016)","(857.4037780761719, 688.4316101074219)","(846.1592712402344, 398.03675842285156)","(725.2778625488281, 434.7850799560547)","(899.8868103027344, 631.7575073242188)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
962,"(819.8100280761719, 301.8027801513672)","(791.7121887207031, 305.78025817871094)","(485.63307189941406, 222.01087188720703)","(1546.6810302734375, 598.80810546875)","(1577.2352905273438, 196.42523193359375)","(848.75537109375, 693.794677734375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
963,"(817.2476501464844, 308.6635284423828)","(737.4835815429688, 330.16546630859375)","(1546.1744995117188, 599.4234313964844)","(1574.6939697265625, 199.50437927246094)","(581.2039794921875, 399.9569549560547)","(491.0984344482422, 222.92210388183594)","(900.5978393554688, 628.5374755859375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
964,"(824.0994873046875, 307.15167236328125)","(689.0737915039062, 343.3118896484375)","(484.6271209716797, 221.1949691772461)","(1546.2348022460938, 599.5289916992188)","(737.3435668945312, 965.1949768066406)","(1573.0988159179688, 203.33848571777344)","(863.4132995605469, 683.5361938476562)","(751.50390625, 406.9158172607422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
965,"(822.3030090332031, 307.4497375488281)","(490.3524627685547, 220.12936401367188)","(1546.1640014648438, 599.304931640625)","(736.6166076660156, 964.5264587402344)","(1568.7196655273438, 205.55577087402344)","(859.7889099121094, 686.3220520019531)","(657.7355041503906, 373.0151672363281)","(888.6116333007812, 616.49560546875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
966,"(821.5532836914062, 307.6899871826172)","(1546.581787109375, 599.7492370605469)","(1558.30810546875, 210.99749755859375)","(861.6798706054688, 685.0400085449219)","(591.0857849121094, 401.3852233886719)","(644.1995544433594, 388.6781005859375)","(688.6611938476562, 446.0975646972656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
967,"(821.0150146484375, 309.22894287109375)","(1545.8514404296875, 600.6509094238281)","(1566.4537963867188, 205.97943878173828)","(860.5706481933594, 685.8464050292969)","(636.5321350097656, 391.63389587402344)","(589.8780517578125, 402.4817810058594)","(681.26220703125, 449.20086669921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
968,"(821.0525512695312, 308.8543243408203)","(1545.8935546875, 603.3091430664062)","(1573.8121337890625, 200.04464721679688)","(861.7400207519531, 684.0790405273438)","(584.2946472167969, 400.376953125)","(641.8727722167969, 401.06944274902344)","(899.9226379394531, 631.1474914550781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
969,"(821.0960083007812, 309.34063720703125)","(1546.2367553710938, 604.2402954101562)","(1567.2215576171875, 205.71934509277344)","(847.8064880371094, 698.3990173339844)","(606.6677856445312, 398.54937744140625)","(891.9435424804688, 626.37255859375)","(414.12205505371094, 234.84768676757812)","(687.8387145996094, 402.1565856933594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
970,"(812.6087951660156, 308.0499572753906)","(1548.0446166992188, 606.9208374023438)","(737.0235290527344, 966.7475280761719)","(1560.09716796875, 210.3816909790039)","(863.5802612304688, 684.849853515625)","(757.1847534179688, 370.0299377441406)","(413.6087646484375, 231.51631927490234)","(654.2077026367188, 363.29896545410156)","(899.385498046875, 630.76513671875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
971,"(1546.8482666015625, 605.8290100097656)","(1559.6715698242188, 210.33731842041016)","(819.2621154785156, 342.5030822753906)","(868.7092590332031, 678.9138793945312)","(711.9908447265625, 320.08189392089844)","(531.2207946777344, 248.12352752685547)","(755.9151611328125, 412.6061248779297)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
972,"(797.5626220703125, 395.00537109375)","(1545.0066528320312, 606.4965515136719)","(1235.4214477539062, 356.7281799316406)","(1561.26904296875, 208.9550018310547)","(860.7023620605469, 326.9950256347656)","(896.11572265625, 628.8527221679688)","(573.1512451171875, 388.24598693847656)","(774.6056518554688, 286.2301330566406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
973,"(1544.6328735351562, 609.6028747558594)","(1234.8421020507812, 357.05247497558594)","(1559.1785888671875, 211.499267578125)","(881.1971740722656, 305.25059509277344)","(897.4150390625, 627.9083557128906)","(576.0939636230469, 388.53257751464844)","(819.0740356445312, 260.66907501220703)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
974,"(1544.6498413085938, 611.1938171386719)","(1234.918701171875, 356.85545349121094)","(1558.702880859375, 211.99667358398438)","(890.3353271484375, 304.44049072265625)","(577.6871337890625, 389.3777313232422)","(830.565185546875, 263.6795349121094)","(892.4626770019531, 628.051025390625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
975,"(1545.4857177734375, 609.0751342773438)","(1235.6103515625, 357.72576904296875)","(1557.992919921875, 212.15132904052734)","(879.2978820800781, 301.93719482421875)","(577.1171264648438, 390.261474609375)","(824.4638366699219, 273.22180938720703)","(837.4529418945312, 389.7307586669922)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
976,"(1547.7185668945312, 601.485107421875)","(1236.6674194335938, 357.4749755859375)","(736.2330932617188, 965.4777526855469)","(1559.1975708007812, 211.54454040527344)","(850.0203857421875, 301.0556640625)","(583.70703125, 390.3285827636719)","(805.9478759765625, 292.11322021484375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
977,"(747.8345642089844, 403.2984924316406)","(1547.6553344726562, 600.9992980957031)","(1236.1903686523438, 357.5537414550781)","(735.9766540527344, 965.6195983886719)","(1559.0340576171875, 211.23306274414062)","(812.3873596191406, 304.376708984375)","(587.6207580566406, 394.7915954589844)","(894.6502075195312, 626.2978820800781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
978,"(762.1404724121094, 321.5564727783203)","(1547.4111328125, 600.5036315917969)","(1558.8898315429688, 211.2938003540039)","(591.8606872558594, 394.2606201171875)","(724.9701232910156, 403.16485595703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
979,"(723.9700012207031, 327.9861602783203)","(1548.6505737304688, 599.8116760253906)","(736.4769592285156, 965.4063720703125)","(1559.0840454101562, 211.56675720214844)","(840.6987609863281, 507.91822814941406)","(423.3667449951172, 234.38270568847656)","(683.6441650390625, 338.2970733642578)","(899.75830078125, 630.6361083984375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
